n_bin,bin,bin_from,bin_to,bin_size,variable,cwd_avg,variable_metric,metric
5485,"(-756,-755.975]",-756,-755.975,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
5486,"(-755.925,-755.9]",-755.925,-755.9,0.025,cwd,1.2933124966319986e-4,cwd_avg,avg
5487,"(-755.825,-755.8]",-755.825,-755.8,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
5488,"(-755.8,-755.775]",-755.8,-755.775,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
5489,"(-755.725,-755.7]",-755.725,-755.7,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
5490,"(-755.7,-755.675]",-755.7,-755.675,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
5491,"(-755.625,-755.6]",-755.625,-755.6,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
5492,"(-755.6,-755.575]",-755.6,-755.575,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
5493,"(-755.525,-755.5]",-755.525,-755.5,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
5494,"(-755.425,-755.4]",-755.425,-755.4,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
5495,"(-755.325,-755.3]",-755.325,-755.3,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
5496,"(-755.225,-755.2]",-755.225,-755.2,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
5497,"(-755.2,-755.175]",-755.2,-755.175,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
5498,"(-755.125,-755.1]",-755.125,-755.1,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
5499,"(-755.1,-755.075]",-755.1,-755.075,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
5500,"(-755.025,-755]",-755.025,-755,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
5501,"(-755,-754.975]",-755,-754.975,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
5502,"(-754.925,-754.9]",-754.925,-754.9,0.025,cwd,1.4010885380179986e-4,cwd_avg,avg
5503,"(-754.825,-754.8]",-754.825,-754.8,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
5504,"(-754.8,-754.775]",-754.8,-754.775,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
5505,"(-754.725,-754.7]",-754.725,-754.7,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
5506,"(-754.7,-754.675]",-754.7,-754.675,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
5507,"(-754.625,-754.6]",-754.625,-754.6,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
5508,"(-754.6,-754.575]",-754.6,-754.575,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
5509,"(-754.525,-754.5]",-754.525,-754.5,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
5510,"(-754.5,-754.475]",-754.5,-754.475,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
5511,"(-754.425,-754.4]",-754.425,-754.4,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
5512,"(-754.325,-754.3]",-754.325,-754.3,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
5513,"(-754.3,-754.275]",-754.3,-754.275,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
5514,"(-754.225,-754.2]",-754.225,-754.2,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
5515,"(-754.2,-754.175]",-754.2,-754.175,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
5516,"(-754.125,-754.1]",-754.125,-754.1,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
5517,"(-754.1,-754.075]",-754.1,-754.075,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
5518,"(-754.025,-754]",-754.025,-754,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
5519,"(-753.925,-753.9]",-753.925,-753.9,0.025,cwd,1.077760413859999e-4,cwd_avg,avg
5520,"(-753.825,-753.8]",-753.825,-753.8,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
5521,"(-753.8,-753.775]",-753.8,-753.775,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
5522,"(-753.725,-753.7]",-753.725,-753.7,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
5523,"(-753.7,-753.675]",-753.7,-753.675,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
5524,"(-753.625,-753.6]",-753.625,-753.6,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
5525,"(-753.6,-753.575]",-753.6,-753.575,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
5526,"(-753.525,-753.5]",-753.525,-753.5,0.025,cwd,1.1855364552459988e-4,cwd_avg,avg
5527,"(-753.5,-753.475]",-753.5,-753.475,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
5528,"(-753.425,-753.4]",-753.425,-753.4,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
5529,"(-753.325,-753.3]",-753.325,-753.3,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
5530,"(-753.3,-753.275]",-753.3,-753.275,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
5531,"(-753.225,-753.2]",-753.225,-753.2,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
5532,"(-753.2,-753.175]",-753.2,-753.175,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
5533,"(-753.125,-753.1]",-753.125,-753.1,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
5534,"(-753.1,-753.075]",-753.1,-753.075,0.025,cwd,8.622083310879991e-5,cwd_avg,avg
5535,"(-753.025,-753]",-753.025,-753,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
5536,"(-753,-752.975]",-753,-752.975,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
5537,"(-752.925,-752.9]",-752.925,-752.9,0.025,cwd,1.1855364552459988e-4,cwd_avg,avg
5538,"(-752.825,-752.8]",-752.825,-752.8,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
5539,"(-752.8,-752.775]",-752.8,-752.775,0.025,cwd,8.622083310879991e-5,cwd_avg,avg
5540,"(-752.725,-752.7]",-752.725,-752.7,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
5541,"(-752.7,-752.675]",-752.7,-752.675,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
5542,"(-752.625,-752.6]",-752.625,-752.6,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
5543,"(-752.6,-752.575]",-752.6,-752.575,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
5544,"(-752.525,-752.5]",-752.525,-752.5,0.025,cwd,1.1855364552459988e-4,cwd_avg,avg
5545,"(-752.5,-752.475]",-752.5,-752.475,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
5546,"(-752.425,-752.4]",-752.425,-752.4,0.025,cwd,9.69984372473999e-5,cwd_avg,avg
5547,"(-752.325,-752.3]",-752.325,-752.3,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
5548,"(-752.3,-752.275]",-752.3,-752.275,0.025,cwd,8.622083310879991e-5,cwd_avg,avg
5549,"(-752.225,-752.2]",-752.225,-752.2,0.025,cwd,8.622083310879991e-5,cwd_avg,avg
5550,"(-752.2,-752.175]",-752.2,-752.175,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
5551,"(-752.125,-752.1]",-752.125,-752.1,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
5552,"(-752.1,-752.075]",-752.1,-752.075,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
5553,"(-752.025,-752]",-752.025,-752,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
5554,"(-752,-751.975]",-752,-751.975,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
5555,"(-751.925,-751.9]",-751.925,-751.9,0.025,cwd,9.69984372473999e-5,cwd_avg,avg
5556,"(-751.825,-751.8]",-751.825,-751.8,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
5557,"(-751.8,-751.775]",-751.8,-751.775,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
5558,"(-751.725,-751.7]",-751.725,-751.7,0.025,cwd,1.6166406207899985e-4,cwd_avg,avg
5559,"(-751.7,-751.675]",-751.7,-751.675,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
5560,"(-751.625,-751.6]",-751.625,-751.6,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
5561,"(-751.6,-751.575]",-751.6,-751.575,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
5562,"(-751.525,-751.5]",-751.525,-751.5,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
5563,"(-751.425,-751.4]",-751.425,-751.4,0.025,cwd,1.077760413859999e-4,cwd_avg,avg
5564,"(-751.325,-751.3]",-751.325,-751.3,0.025,cwd,9.69984372473999e-5,cwd_avg,avg
5565,"(-751.3,-751.275]",-751.3,-751.275,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
5566,"(-751.225,-751.2]",-751.225,-751.2,0.025,cwd,1.6166406207899985e-4,cwd_avg,avg
5567,"(-751.2,-751.175]",-751.2,-751.175,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
5568,"(-751.125,-751.1]",-751.125,-751.1,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
5569,"(-751.1,-751.075]",-751.1,-751.075,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
5570,"(-751.025,-751]",-751.025,-751,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
5571,"(-751,-750.975]",-751,-750.975,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
5572,"(-750.925,-750.9]",-750.925,-750.9,0.025,cwd,1.2933124966319986e-4,cwd_avg,avg
5573,"(-750.825,-750.8]",-750.825,-750.8,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
5574,"(-750.8,-750.775]",-750.8,-750.775,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
5575,"(-750.725,-750.7]",-750.725,-750.7,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
5576,"(-750.625,-750.6]",-750.625,-750.6,0.025,cwd,8.622083310879991e-5,cwd_avg,avg
5577,"(-750.6,-750.575]",-750.6,-750.575,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
5578,"(-750.525,-750.5]",-750.525,-750.5,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
5579,"(-750.5,-750.475]",-750.5,-750.475,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
5580,"(-750.425,-750.4]",-750.425,-750.4,0.025,cwd,8.622083310879991e-5,cwd_avg,avg
5581,"(-750.325,-750.3]",-750.325,-750.3,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
5582,"(-750.3,-750.275]",-750.3,-750.275,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
5583,"(-750.225,-750.2]",-750.225,-750.2,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
5584,"(-750.2,-750.175]",-750.2,-750.175,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
5585,"(-750.125,-750.1]",-750.125,-750.1,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
5586,"(-750.1,-750.075]",-750.1,-750.075,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
5587,"(-750.025,-750]",-750.025,-750,0.025,cwd,1.1855364552459988e-4,cwd_avg,avg
5588,"(-750,-749.975]",-750,-749.975,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
5589,"(-749.925,-749.9]",-749.925,-749.9,0.025,cwd,9.69984372473999e-5,cwd_avg,avg
5590,"(-749.825,-749.8]",-749.825,-749.8,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
5591,"(-749.725,-749.7]",-749.725,-749.7,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
5592,"(-749.6,-749.575]",-749.6,-749.575,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
5593,"(-749.525,-749.5]",-749.525,-749.5,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
5594,"(-749.5,-749.475]",-749.5,-749.475,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
5595,"(-749.425,-749.4]",-749.425,-749.4,0.025,cwd,8.622083310879991e-5,cwd_avg,avg
5596,"(-749.325,-749.3]",-749.325,-749.3,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
5597,"(-749.3,-749.275]",-749.3,-749.275,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
5598,"(-749.225,-749.2]",-749.225,-749.2,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
5599,"(-749.2,-749.175]",-749.2,-749.175,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
5600,"(-749.1,-749.075]",-749.1,-749.075,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
5601,"(-749.025,-749]",-749.025,-749,0.025,cwd,1.4010885380179986e-4,cwd_avg,avg
5602,"(-749,-748.975]",-749,-748.975,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
5603,"(-748.925,-748.9]",-748.925,-748.9,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
5604,"(-748.825,-748.8]",-748.825,-748.8,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
5605,"(-748.8,-748.775]",-748.8,-748.775,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
5606,"(-748.725,-748.7]",-748.725,-748.7,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
5607,"(-748.7,-748.675]",-748.7,-748.675,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
5608,"(-748.625,-748.6]",-748.625,-748.6,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
5609,"(-748.6,-748.575]",-748.6,-748.575,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
5610,"(-748.525,-748.5]",-748.525,-748.5,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
5611,"(-748.5,-748.475]",-748.5,-748.475,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
5612,"(-748.425,-748.4]",-748.425,-748.4,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
5613,"(-748.325,-748.3]",-748.325,-748.3,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
5614,"(-748.3,-748.275]",-748.3,-748.275,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
5615,"(-748.225,-748.2]",-748.225,-748.2,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
5616,"(-748.2,-748.175]",-748.2,-748.175,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
5617,"(-748.125,-748.1]",-748.125,-748.1,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
5618,"(-748.1,-748.075]",-748.1,-748.075,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
5619,"(-748.025,-748]",-748.025,-748,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
5620,"(-748,-747.975]",-748,-747.975,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
5621,"(-747.925,-747.9]",-747.925,-747.9,0.025,cwd,1.6166406207899985e-4,cwd_avg,avg
5622,"(-747.825,-747.8]",-747.825,-747.8,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
5623,"(-747.8,-747.775]",-747.8,-747.775,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
5624,"(-747.725,-747.7]",-747.725,-747.7,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
5625,"(-747.7,-747.675]",-747.7,-747.675,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
5626,"(-747.6,-747.575]",-747.6,-747.575,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
5627,"(-747.525,-747.5]",-747.525,-747.5,0.025,cwd,1.077760413859999e-4,cwd_avg,avg
5628,"(-747.5,-747.475]",-747.5,-747.475,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
5629,"(-747.425,-747.4]",-747.425,-747.4,0.025,cwd,9.69984372473999e-5,cwd_avg,avg
5630,"(-747.325,-747.3]",-747.325,-747.3,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
5631,"(-747.3,-747.275]",-747.3,-747.275,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
5632,"(-747.225,-747.2]",-747.225,-747.2,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
5633,"(-747.125,-747.1]",-747.125,-747.1,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
5634,"(-747.025,-747]",-747.025,-747,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
5635,"(-746.925,-746.9]",-746.925,-746.9,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
5636,"(-746.825,-746.8]",-746.825,-746.8,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
5637,"(-746.8,-746.775]",-746.8,-746.775,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
5638,"(-746.725,-746.7]",-746.725,-746.7,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
5639,"(-746.625,-746.6]",-746.625,-746.6,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
5640,"(-746.6,-746.575]",-746.6,-746.575,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
5641,"(-746.525,-746.5]",-746.525,-746.5,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
5642,"(-746.5,-746.475]",-746.5,-746.475,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
5643,"(-746.425,-746.4]",-746.425,-746.4,0.025,cwd,1.2933124966319986e-4,cwd_avg,avg
5644,"(-746.325,-746.3]",-746.325,-746.3,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
5645,"(-746.3,-746.275]",-746.3,-746.275,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
5646,"(-746.225,-746.2]",-746.225,-746.2,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
5647,"(-746.2,-746.175]",-746.2,-746.175,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
5648,"(-746.125,-746.1]",-746.125,-746.1,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
5649,"(-746.1,-746.075]",-746.1,-746.075,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
5650,"(-746.025,-746]",-746.025,-746,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
5651,"(-746,-745.975]",-746,-745.975,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
5652,"(-745.925,-745.9]",-745.925,-745.9,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
5653,"(-745.825,-745.8]",-745.825,-745.8,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
5654,"(-745.8,-745.775]",-745.8,-745.775,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
5655,"(-745.725,-745.7]",-745.725,-745.7,0.025,cwd,8.622083310879991e-5,cwd_avg,avg
5656,"(-745.7,-745.675]",-745.7,-745.675,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
5657,"(-745.625,-745.6]",-745.625,-745.6,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
5658,"(-745.6,-745.575]",-745.6,-745.575,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
5659,"(-745.525,-745.5]",-745.525,-745.5,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
5660,"(-745.425,-745.4]",-745.425,-745.4,0.025,cwd,1.4010885380179986e-4,cwd_avg,avg
5661,"(-745.4,-745.375]",-745.4,-745.375,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
5662,"(-745.325,-745.3]",-745.325,-745.3,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
5663,"(-745.3,-745.275]",-745.3,-745.275,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
5664,"(-745.225,-745.2]",-745.225,-745.2,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
5665,"(-745.2,-745.175]",-745.2,-745.175,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
5666,"(-745.125,-745.1]",-745.125,-745.1,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
5667,"(-745.1,-745.075]",-745.1,-745.075,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
5668,"(-745.025,-745]",-745.025,-745,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
5669,"(-744.925,-744.9]",-744.925,-744.9,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
5670,"(-744.825,-744.8]",-744.825,-744.8,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
5671,"(-744.8,-744.775]",-744.8,-744.775,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
5672,"(-744.725,-744.7]",-744.725,-744.7,0.025,cwd,1.2933124966319986e-4,cwd_avg,avg
5673,"(-744.6,-744.575]",-744.6,-744.575,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
5674,"(-744.525,-744.5]",-744.525,-744.5,0.025,cwd,1.1855364552459988e-4,cwd_avg,avg
5675,"(-744.5,-744.475]",-744.5,-744.475,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
5676,"(-744.425,-744.4]",-744.425,-744.4,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
5677,"(-744.325,-744.3]",-744.325,-744.3,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
5678,"(-744.3,-744.275]",-744.3,-744.275,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
5679,"(-744.225,-744.2]",-744.225,-744.2,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
5680,"(-744.2,-744.175]",-744.2,-744.175,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
5681,"(-744.125,-744.1]",-744.125,-744.1,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
5682,"(-744.1,-744.075]",-744.1,-744.075,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
5683,"(-744.025,-744]",-744.025,-744,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
5684,"(-744,-743.975]",-744,-743.975,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
5685,"(-743.925,-743.9]",-743.925,-743.9,0.025,cwd,9.69984372473999e-5,cwd_avg,avg
5686,"(-743.825,-743.8]",-743.825,-743.8,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
5687,"(-743.8,-743.775]",-743.8,-743.775,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
5688,"(-743.725,-743.7]",-743.725,-743.7,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
5689,"(-743.7,-743.675]",-743.7,-743.675,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
5690,"(-743.625,-743.6]",-743.625,-743.6,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
5691,"(-743.6,-743.575]",-743.6,-743.575,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
5692,"(-743.525,-743.5]",-743.525,-743.5,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
5693,"(-743.5,-743.475]",-743.5,-743.475,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
5694,"(-743.425,-743.4]",-743.425,-743.4,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
5695,"(-743.325,-743.3]",-743.325,-743.3,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
5696,"(-743.3,-743.275]",-743.3,-743.275,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
5697,"(-743.225,-743.2]",-743.225,-743.2,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
5698,"(-743.125,-743.1]",-743.125,-743.1,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
5699,"(-743.1,-743.075]",-743.1,-743.075,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
5700,"(-743.025,-743]",-743.025,-743,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
5701,"(-743,-742.975]",-743,-742.975,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
5702,"(-742.925,-742.9]",-742.925,-742.9,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
5703,"(-742.825,-742.8]",-742.825,-742.8,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
5704,"(-742.8,-742.775]",-742.8,-742.775,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
5705,"(-742.725,-742.7]",-742.725,-742.7,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
5706,"(-742.7,-742.675]",-742.7,-742.675,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
5707,"(-742.625,-742.6]",-742.625,-742.6,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
5708,"(-742.6,-742.575]",-742.6,-742.575,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
5709,"(-742.525,-742.5]",-742.525,-742.5,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
5710,"(-742.5,-742.475]",-742.5,-742.475,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
5711,"(-742.425,-742.4]",-742.425,-742.4,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
5712,"(-742.325,-742.3]",-742.325,-742.3,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
5713,"(-742.3,-742.275]",-742.3,-742.275,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
5714,"(-742.225,-742.2]",-742.225,-742.2,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
5715,"(-742.2,-742.175]",-742.2,-742.175,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
5716,"(-742.125,-742.1]",-742.125,-742.1,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
5717,"(-742.1,-742.075]",-742.1,-742.075,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
5718,"(-742.025,-742]",-742.025,-742,0.025,cwd,8.622083310879991e-5,cwd_avg,avg
5719,"(-742,-741.975]",-742,-741.975,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
5720,"(-741.925,-741.9]",-741.925,-741.9,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
5721,"(-741.825,-741.8]",-741.825,-741.8,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
5722,"(-741.8,-741.775]",-741.8,-741.775,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
5723,"(-741.725,-741.7]",-741.725,-741.7,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
5724,"(-741.7,-741.675]",-741.7,-741.675,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
5725,"(-741.625,-741.6]",-741.625,-741.6,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
5726,"(-741.6,-741.575]",-741.6,-741.575,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
5727,"(-741.525,-741.5]",-741.525,-741.5,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
5728,"(-741.5,-741.475]",-741.5,-741.475,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
5729,"(-741.425,-741.4]",-741.425,-741.4,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
5730,"(-741.325,-741.3]",-741.325,-741.3,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
5731,"(-741.3,-741.275]",-741.3,-741.275,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
5732,"(-741.225,-741.2]",-741.225,-741.2,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
5733,"(-741.2,-741.175]",-741.2,-741.175,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
5734,"(-741.125,-741.1]",-741.125,-741.1,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
5735,"(-741.1,-741.075]",-741.1,-741.075,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
5736,"(-741.025,-741]",-741.025,-741,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
