n_bin,bin,bin_from,bin_to,bin_size,variable,rnr_avg,variable_metric,metric
17667,"(343.83,343.85]",343.83,343.85,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17668,"(343.85,343.88]",343.85,343.88,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17669,"(343.88,343.9]",343.88,343.9,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17670,"(343.95,343.98]",343.95,343.98,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17671,"(343.98,344]",343.98,344,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
17672,"(344,344.03]",344,344.03,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
17673,"(344.1,344.12]",344.1,344.12,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17674,"(344.12,344.15]",344.12,344.15,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17675,"(344.15,344.17]",344.15,344.17,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17676,"(344.17,344.2]",344.17,344.2,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17677,"(344.2,344.23]",344.2,344.23,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17678,"(344.23,344.25]",344.23,344.25,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17679,"(344.28,344.3]",344.28,344.3,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
17680,"(344.38,344.4]",344.38,344.4,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17681,"(344.45,344.48]",344.45,344.48,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
17682,"(344.48,344.5]",344.48,344.5,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
17683,"(344.5,344.53]",344.5,344.53,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17684,"(344.73,344.75]",344.73,344.75,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17685,"(344.78,344.8]",344.78,344.8,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17686,"(344.83,344.85]",344.83,344.85,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
17687,"(344.85,344.88]",344.85,344.88,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17688,"(344.88,344.9]",344.88,344.9,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17689,"(344.9,344.92]",344.9,344.92,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17690,"(344.95,344.98]",344.95,344.98,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17691,"(345,345.03]",345,345.03,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17692,"(345.03,345.05]",345.03,345.05,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
17693,"(345.05,345.08]",345.05,345.08,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17694,"(345.15,345.17]",345.15,345.17,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17695,"(345.25,345.28]",345.25,345.28,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17696,"(345.3,345.33]",345.3,345.33,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17697,"(345.4,345.42]",345.4,345.42,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17698,"(345.42,345.45]",345.42,345.45,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17699,"(345.48,345.5]",345.48,345.5,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17700,"(345.5,345.53]",345.5,345.53,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17701,"(345.53,345.55]",345.53,345.55,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17702,"(345.55,345.58]",345.55,345.58,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17703,"(345.58,345.6]",345.58,345.6,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17704,"(345.67,345.7]",345.67,345.7,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17705,"(345.73,345.75]",345.73,345.75,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17706,"(345.78,345.8]",345.78,345.8,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17707,"(346.03,346.05]",346.03,346.05,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17708,"(346.05,346.08]",346.05,346.08,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
17709,"(346.15,346.17]",346.15,346.17,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17710,"(346.3,346.33]",346.3,346.33,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
17711,"(346.4,346.42]",346.4,346.42,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17712,"(346.42,346.45]",346.42,346.45,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17713,"(346.53,346.55]",346.53,346.55,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
17714,"(346.58,346.6]",346.58,346.6,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17715,"(346.65,346.67]",346.65,346.67,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17716,"(346.67,346.7]",346.67,346.7,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17717,"(346.73,346.75]",346.73,346.75,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17718,"(346.8,346.83]",346.8,346.83,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
17719,"(346.85,346.88]",346.85,346.88,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17720,"(346.88,346.9]",346.88,346.9,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
17721,"(346.9,346.92]",346.9,346.92,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17722,"(346.92,346.95]",346.92,346.95,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
17723,"(347.08,347.1]",347.08,347.1,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
17724,"(347.1,347.12]",347.1,347.12,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17725,"(347.2,347.23]",347.2,347.23,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17726,"(347.25,347.28]",347.25,347.28,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17727,"(347.35,347.38]",347.35,347.38,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17728,"(347.38,347.4]",347.38,347.4,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17729,"(347.5,347.53]",347.5,347.53,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17730,"(347.53,347.55]",347.53,347.55,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
17731,"(347.58,347.6]",347.58,347.6,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17732,"(347.67,347.7]",347.67,347.7,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17733,"(347.75,347.78]",347.75,347.78,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17734,"(347.83,347.85]",347.83,347.85,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17735,"(347.85,347.88]",347.85,347.88,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17736,"(347.92,347.95]",347.92,347.95,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17737,"(347.95,347.98]",347.95,347.98,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17738,"(347.98,348]",347.98,348,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17739,"(348,348.03]",348,348.03,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17740,"(348.03,348.05]",348.03,348.05,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17741,"(348.08,348.1]",348.08,348.1,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17742,"(348.12,348.15]",348.12,348.15,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
17743,"(348.17,348.2]",348.17,348.2,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17744,"(348.23,348.25]",348.23,348.25,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17745,"(348.25,348.28]",348.25,348.28,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
17746,"(348.3,348.33]",348.3,348.33,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17747,"(348.33,348.35]",348.33,348.35,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17748,"(348.45,348.48]",348.45,348.48,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17749,"(348.48,348.5]",348.48,348.5,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17750,"(348.5,348.53]",348.5,348.53,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17751,"(348.65,348.67]",348.65,348.67,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17752,"(348.73,348.75]",348.73,348.75,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17753,"(348.9,348.92]",348.9,348.92,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17754,"(348.92,348.95]",348.92,348.95,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
17755,"(348.95,348.98]",348.95,348.98,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
17756,"(349,349.03]",349,349.03,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17757,"(349.05,349.08]",349.05,349.08,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17758,"(349.08,349.1]",349.08,349.1,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17759,"(349.17,349.2]",349.17,349.2,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
17760,"(349.2,349.23]",349.2,349.23,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17761,"(349.23,349.25]",349.23,349.25,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
17762,"(349.3,349.33]",349.3,349.33,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17763,"(349.35,349.38]",349.35,349.38,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17764,"(349.45,349.48]",349.45,349.48,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17765,"(349.58,349.6]",349.58,349.6,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17766,"(349.62,349.65]",349.62,349.65,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17767,"(349.85,349.88]",349.85,349.88,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17768,"(349.9,349.92]",349.9,349.92,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17769,"(349.98,350]",349.98,350,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
17770,"(350,350.03]",350,350.03,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17771,"(350.03,350.05]",350.03,350.05,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17772,"(350.12,350.15]",350.12,350.15,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17773,"(350.17,350.2]",350.17,350.2,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
17774,"(350.2,350.23]",350.2,350.23,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17775,"(350.25,350.28]",350.25,350.28,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17776,"(350.33,350.35]",350.33,350.35,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
17777,"(350.4,350.42]",350.4,350.42,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17778,"(350.48,350.5]",350.48,350.5,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17779,"(350.5,350.53]",350.5,350.53,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17780,"(350.53,350.55]",350.53,350.55,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17781,"(350.75,350.78]",350.75,350.78,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17782,"(350.92,350.95]",350.92,350.95,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17783,"(350.95,350.98]",350.95,350.98,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
17784,"(350.98,351]",350.98,351,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17785,"(351,351.03]",351,351.03,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
17786,"(351.08,351.1]",351.08,351.1,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
17787,"(351.17,351.2]",351.17,351.2,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17788,"(351.23,351.25]",351.23,351.25,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17789,"(351.25,351.28]",351.25,351.28,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
17790,"(351.4,351.42]",351.4,351.42,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17791,"(351.42,351.45]",351.42,351.45,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17792,"(351.5,351.53]",351.5,351.53,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17793,"(351.6,351.62]",351.6,351.62,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17794,"(351.67,351.7]",351.67,351.7,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17795,"(351.75,351.78]",351.75,351.78,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17796,"(351.85,351.88]",351.85,351.88,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
17797,"(351.92,351.95]",351.92,351.95,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17798,"(351.95,351.98]",351.95,351.98,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17799,"(352.03,352.05]",352.03,352.05,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17800,"(352.05,352.08]",352.05,352.08,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17801,"(352.08,352.1]",352.08,352.1,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17802,"(352.12,352.15]",352.12,352.15,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17803,"(352.23,352.25]",352.23,352.25,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
17804,"(352.25,352.28]",352.25,352.28,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17805,"(352.3,352.33]",352.3,352.33,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17806,"(352.33,352.35]",352.33,352.35,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17807,"(352.35,352.38]",352.35,352.38,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17808,"(352.53,352.55]",352.53,352.55,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17809,"(352.55,352.58]",352.55,352.58,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17810,"(352.73,352.75]",352.73,352.75,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17811,"(352.75,352.78]",352.75,352.78,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17812,"(352.83,352.85]",352.83,352.85,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17813,"(352.88,352.9]",352.88,352.9,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17814,"(352.98,353]",352.98,353,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17815,"(353,353.03]",353,353.03,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
17816,"(353.03,353.05]",353.03,353.05,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17817,"(353.05,353.08]",353.05,353.08,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17818,"(353.08,353.1]",353.08,353.1,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17819,"(353.38,353.4]",353.38,353.4,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17820,"(353.55,353.58]",353.55,353.58,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
17821,"(353.7,353.73]",353.7,353.73,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17822,"(353.75,353.78]",353.75,353.78,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17823,"(353.78,353.8]",353.78,353.8,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17824,"(353.88,353.9]",353.88,353.9,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17825,"(354.1,354.12]",354.1,354.12,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17826,"(354.15,354.17]",354.15,354.17,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17827,"(354.17,354.2]",354.17,354.2,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
17828,"(354.25,354.28]",354.25,354.28,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
17829,"(354.33,354.35]",354.33,354.35,0.025,rnr,3.2332812415799966e-5,rnr_avg,avg
17830,"(354.35,354.38]",354.35,354.38,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17831,"(354.42,354.45]",354.42,354.45,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
17832,"(354.45,354.48]",354.45,354.48,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17833,"(354.48,354.5]",354.48,354.5,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
17834,"(354.53,354.55]",354.53,354.55,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17835,"(354.65,354.67]",354.65,354.67,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
17836,"(354.67,354.7]",354.67,354.7,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
17837,"(354.75,354.78]",354.75,354.78,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17838,"(354.85,354.88]",354.85,354.88,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17839,"(354.98,355]",354.98,355,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17840,"(355,355.03]",355,355.03,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17841,"(355.17,355.2]",355.17,355.2,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17842,"(355.2,355.23]",355.2,355.23,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17843,"(355.23,355.25]",355.23,355.25,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17844,"(355.25,355.28]",355.25,355.28,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17845,"(355.42,355.45]",355.42,355.45,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17846,"(355.45,355.48]",355.45,355.48,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17847,"(355.48,355.5]",355.48,355.5,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17848,"(355.5,355.53]",355.5,355.53,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
17849,"(355.53,355.55]",355.53,355.55,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17850,"(355.58,355.6]",355.58,355.6,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17851,"(355.65,355.67]",355.65,355.67,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17852,"(355.7,355.73]",355.7,355.73,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
17853,"(355.85,355.88]",355.85,355.88,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17854,"(355.88,355.9]",355.88,355.9,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17855,"(355.9,355.92]",355.9,355.92,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17856,"(355.92,355.95]",355.92,355.95,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17857,"(355.98,356]",355.98,356,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17858,"(356.03,356.05]",356.03,356.05,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17859,"(356.08,356.1]",356.08,356.1,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17860,"(356.1,356.12]",356.1,356.12,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17861,"(356.15,356.17]",356.15,356.17,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17862,"(356.17,356.2]",356.17,356.2,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17863,"(356.23,356.25]",356.23,356.25,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17864,"(356.35,356.38]",356.35,356.38,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17865,"(356.42,356.45]",356.42,356.45,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17866,"(356.45,356.48]",356.45,356.48,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17867,"(356.5,356.53]",356.5,356.53,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17868,"(356.6,356.62]",356.6,356.62,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17869,"(356.85,356.88]",356.85,356.88,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17870,"(356.92,356.95]",356.92,356.95,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17871,"(356.95,356.98]",356.95,356.98,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
17872,"(356.98,357]",356.98,357,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17873,"(357.03,357.05]",357.03,357.05,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17874,"(357.12,357.15]",357.12,357.15,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17875,"(357.17,357.2]",357.17,357.2,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17876,"(357.23,357.25]",357.23,357.25,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
17877,"(357.3,357.33]",357.3,357.33,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17878,"(357.33,357.35]",357.33,357.35,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17879,"(357.35,357.38]",357.35,357.38,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17880,"(357.42,357.45]",357.42,357.45,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
17881,"(357.48,357.5]",357.48,357.5,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17882,"(357.53,357.55]",357.53,357.55,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17883,"(357.58,357.6]",357.58,357.6,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17884,"(357.62,357.65]",357.62,357.65,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17885,"(357.65,357.67]",357.65,357.67,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17886,"(357.67,357.7]",357.67,357.7,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17887,"(357.7,357.73]",357.7,357.73,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17888,"(357.73,357.75]",357.73,357.75,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17889,"(357.75,357.78]",357.75,357.78,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17890,"(357.83,357.85]",357.83,357.85,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17891,"(357.9,357.92]",357.9,357.92,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17892,"(357.92,357.95]",357.92,357.95,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17893,"(358.03,358.05]",358.03,358.05,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17894,"(358.08,358.1]",358.08,358.1,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
17895,"(358.12,358.15]",358.12,358.15,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17896,"(358.15,358.17]",358.15,358.17,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
17897,"(358.2,358.23]",358.2,358.23,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17898,"(358.3,358.33]",358.3,358.33,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17899,"(358.35,358.38]",358.35,358.38,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17900,"(358.5,358.53]",358.5,358.53,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17901,"(358.53,358.55]",358.53,358.55,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17902,"(358.6,358.62]",358.6,358.62,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17903,"(358.78,358.8]",358.78,358.8,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17904,"(358.8,358.83]",358.8,358.83,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17905,"(358.85,358.88]",358.85,358.88,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17906,"(358.88,358.9]",358.88,358.9,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17907,"(358.9,358.92]",358.9,358.92,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17908,"(358.92,358.95]",358.92,358.95,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17909,"(359,359.03]",359,359.03,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17910,"(359.08,359.1]",359.08,359.1,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17911,"(359.1,359.12]",359.1,359.12,0.025,rnr,2.1555208277199977e-5,rnr_avg,avg
17912,"(359.25,359.28]",359.25,359.28,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17913,"(359.3,359.33]",359.3,359.33,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17914,"(359.38,359.4]",359.38,359.4,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17915,"(359.4,359.42]",359.4,359.42,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17916,"(359.45,359.48]",359.45,359.48,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17917,"(359.48,359.5]",359.48,359.5,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17918,"(359.6,359.62]",359.6,359.62,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17919,"(359.62,359.65]",359.62,359.65,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17920,"(359.73,359.75]",359.73,359.75,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17921,"(359.78,359.8]",359.78,359.8,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17922,"(359.9,359.92]",359.9,359.92,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17923,"(360,360.03]",360,360.03,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17924,"(360.25,360.28]",360.25,360.28,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17925,"(360.38,360.4]",360.38,360.4,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17926,"(360.48,360.5]",360.48,360.5,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17927,"(360.53,360.55]",360.53,360.55,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17928,"(360.58,360.6]",360.58,360.6,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17929,"(360.65,360.67]",360.65,360.67,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17930,"(360.7,360.73]",360.7,360.73,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17931,"(360.85,360.88]",360.85,360.88,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17932,"(361.03,361.05]",361.03,361.05,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17933,"(361.1,361.12]",361.1,361.12,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17934,"(361.15,361.17]",361.15,361.17,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
17935,"(361.23,361.25]",361.23,361.25,0.025,rnr,1.0777604138599989e-5,rnr_avg,avg
